date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2011-06-15,Wheat flour - Wholesale,KG,cereals and tubers,2025.0,COP,Colombia,Valle Del Cauca,964,Cali,841,58,14,5,1,841_58_14_5,
2011-07-15,Wheat flour - Wholesale,KG,cereals and tubers,2020.0,COP,Colombia,Valle Del Cauca,964,Cali,841,58,14,5,1,841_58_14_5,
2011-08-15,Wheat flour - Wholesale,KG,cereals and tubers,1941.0,COP,Colombia,Valle Del Cauca,964,Cali,841,58,14,5,1,841_58_14_5,
2011-09-15,Wheat flour - Wholesale,KG,cereals and tubers,2153.0,COP,Colombia,Valle Del Cauca,964,Cali,841,58,14,5,1,841_58_14_5,
2011-10-15,Wheat flour - Wholesale,KG,cereals and tubers,2157.0,COP,Colombia,Valle Del Cauca,964,Cali,841,58,14,5,1,841_58_14_5,
2011-11-15,Wheat flour - Wholesale,KG,cereals and tubers,2182.0,COP,Colombia,Valle Del Cauca,964,Cali,841,58,14,5,1,841_58_14_5,
2011-12-15,Wheat flour - Wholesale,KG,cereals and tubers,2240.0,COP,Colombia,Valle Del Cauca,964,Cali,841,58,14,5,1,841_58_14_5,
2013-05-15,Potatoes - Wholesale,KG,cereals and tubers,1300.0,COP,Colombia,Valle Del Cauca,964,Cali,841,83,14,5,1,841_83_14_5,
2013-05-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2013-06-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2013-07-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2013-10-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2013-11-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2013-12-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2014-01-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4400.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2014-02-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2014-03-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2014-04-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2014-05-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2014-06-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2014-07-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2014-08-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2014-09-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2014-10-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2014-11-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2014-12-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2015-01-15,Meat (chicken) - Wholesale,KG,"meat, fish and eggs",4600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,94,14,5,2,841_94_14_5,
2013-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,1750.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2013-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,1700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2013-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,1700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2013-10-15,Tomatoes - Wholesale,KG,vegetables and fruits,1450.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2013-12-15,Tomatoes - Wholesale,KG,vegetables and fruits,1250.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2014-03-15,Tomatoes - Wholesale,KG,vegetables and fruits,2100.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2014-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,2100.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2014-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,2000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2014-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,2400.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2014-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,2400.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2014-09-15,Tomatoes - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2014-10-15,Tomatoes - Wholesale,KG,vegetables and fruits,1100.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2014-11-15,Tomatoes - Wholesale,KG,vegetables and fruits,1100.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2014-12-15,Tomatoes - Wholesale,KG,vegetables and fruits,1100.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2015-01-15,Tomatoes - Wholesale,KG,vegetables and fruits,1100.0,COP,Colombia,Valle Del Cauca,964,Cali,841,114,14,5,4,841_114_14_5,
2012-04-15,Rice (white) - Wholesale,MT,cereals and tubers,2040000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,133,14,18,1,841_133_14_18,
2012-05-15,Rice (white) - Wholesale,MT,cereals and tubers,2324667.0,COP,Colombia,Valle Del Cauca,964,Cali,841,133,14,18,1,841_133_14_18,
2012-06-15,Rice (white) - Wholesale,MT,cereals and tubers,2277250.0,COP,Colombia,Valle Del Cauca,964,Cali,841,133,14,18,1,841_133_14_18,
2012-07-15,Rice (white) - Wholesale,MT,cereals and tubers,2243750.0,COP,Colombia,Valle Del Cauca,964,Cali,841,133,14,18,1,841_133_14_18,
2012-08-15,Rice (white) - Wholesale,MT,cereals and tubers,2177311.0,COP,Colombia,Valle Del Cauca,964,Cali,841,133,14,18,1,841_133_14_18,
2012-09-15,Rice (white) - Wholesale,MT,cereals and tubers,2944444.0,COP,Colombia,Valle Del Cauca,964,Cali,841,133,14,18,1,841_133_14_18,
2012-10-15,Rice (white) - Wholesale,MT,cereals and tubers,2155510.0,COP,Colombia,Valle Del Cauca,964,Cali,841,133,14,18,1,841_133_14_18,
2012-11-15,Rice (white) - Wholesale,MT,cereals and tubers,1938888.0,COP,Colombia,Valle Del Cauca,964,Cali,841,133,14,18,1,841_133_14_18,
2012-12-15,Rice (white) - Wholesale,MT,cereals and tubers,1894446.0,COP,Colombia,Valle Del Cauca,964,Cali,841,133,14,18,1,841_133_14_18,
2013-01-15,Rice (white) - Wholesale,MT,cereals and tubers,1864447.0,COP,Colombia,Valle Del Cauca,964,Cali,841,133,14,18,1,841_133_14_18,
2013-05-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2013-06-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2013-07-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2013-10-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2013-11-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2014-01-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2014-02-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2014-03-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2014-04-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6900.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2014-05-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6900.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2014-06-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6900.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2014-07-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6900.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2014-08-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2014-09-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2014-10-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2014-11-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2014-12-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2015-01-15,Meat (pork) - Wholesale,KG,"meat, fish and eggs",6700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,140,14,5,2,841_140_14_5,
2013-05-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2013-06-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2013-07-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6200.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2013-10-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6500.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2013-11-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6500.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2014-01-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6500.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2014-02-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6500.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2014-03-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6500.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2014-04-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6500.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2014-05-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6500.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2014-06-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6900.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2014-07-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6900.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2014-08-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2014-09-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2014-10-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2014-11-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2014-12-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2015-01-15,Meat (beef) - Wholesale,KG,"meat, fish and eggs",6900.0,COP,Colombia,Valle Del Cauca,964,Cali,841,141,14,5,2,841_141_14_5,
2012-04-15,Rice (paddy) - Wholesale,MT,cereals and tubers,1000000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,203,14,18,1,841_203_14_18,
2012-05-15,Rice (paddy) - Wholesale,MT,cereals and tubers,1043333.0,COP,Colombia,Valle Del Cauca,964,Cali,841,203,14,18,1,841_203_14_18,
2012-06-15,Rice (paddy) - Wholesale,MT,cereals and tubers,1010000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,203,14,18,1,841_203_14_18,
2012-07-15,Rice (paddy) - Wholesale,MT,cereals and tubers,995000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,203,14,18,1,841_203_14_18,
2012-08-15,Rice (paddy) - Wholesale,MT,cereals and tubers,996000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,203,14,18,1,841_203_14_18,
2012-09-15,Rice (paddy) - Wholesale,MT,cereals and tubers,1075000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,203,14,18,1,841_203_14_18,
2012-10-15,Rice (paddy) - Wholesale,MT,cereals and tubers,930000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,203,14,18,1,841_203_14_18,
2012-11-15,Rice (paddy) - Wholesale,MT,cereals and tubers,800000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,203,14,18,1,841_203_14_18,
2012-12-15,Rice (paddy) - Wholesale,MT,cereals and tubers,800000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,203,14,18,1,841_203_14_18,
2006-05-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2888.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2006-06-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2920.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2006-07-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2880.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2006-08-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2800.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2006-09-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2800.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2006-10-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2800.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2006-11-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2006-12-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2700.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2007-01-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3120.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2007-02-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2007-03-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2867.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2007-04-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2833.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2007-05-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2874.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2007-06-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2909.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2007-07-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2873.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2007-08-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2842.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2007-09-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3000.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2007-10-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3320.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2007-11-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3375.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2007-12-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3076.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2008-01-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3400.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2008-02-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3417.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2008-03-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3400.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2008-04-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3400.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2008-05-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3400.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2008-06-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3400.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2008-07-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3367.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2008-08-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3367.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2008-09-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3400.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2008-10-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2008-11-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2008-12-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3640.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2009-01-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3667.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2009-02-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3667.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2009-03-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3573.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2009-04-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2009-05-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2009-06-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2009-07-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2009-08-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3600.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2009-09-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3512.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2009-10-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3247.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2009-11-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3070.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2009-12-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3070.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2010-01-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3070.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2010-02-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3070.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2010-03-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,3070.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2010-04-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2400.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2010-05-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2400.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2010-06-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2430.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2010-07-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2732.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2010-08-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2800.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2010-09-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2800.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
2010-10-15,Chickpeas (imported) - Wholesale,KG,pulses and nuts,2800.0,COP,Colombia,Valle Del Cauca,964,Cali,841,208,14,5,5,841_208_14_5,
